Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
CTNNB1_PTEN	COADREAD	WOSecondM	1	43	7	256
CTNNB1_SMAD2	COADREAD	WithSecondM	1	1	3	7
CTNNB1_SMAD2	COADREAD	WOSecondM	1	46	7	255
CTNNB1_SOX9	COADREAD	WithSecondM	1	4	2	25
CTNNB1_SOX9	COADREAD	WOSecondM	1	43	8	237
CTNNB1_BRAF	COADREAD	WithSecondM	1	2	1	11
CTNNB1_BRAF	COADREAD	WOSecondM	1	45	9	251
CTNNB1_ZFP36L2	COADREAD	WithSecondM	1	1	1	9
CTNNB1_ZFP36L2	COADREAD	WOSecondM	1	46	9	253
CTNNB1_PIK3CA	COADREAD	WithSecondM	1	5	4	55
CTNNB1_PIK3CA	COADREAD	WOSecondM	1	42	6	207
CTNNB1_APC	COADREAD	WithSecondM	1	33	3	180
CTNNB1_APC	COADREAD	WOSecondM	1	14	7	82
CTNNB1_KRAS	COADREAD	WithSecondM	1	17	4	101
CTNNB1_KRAS	COADREAD	WOSecondM	1	30	6	161
CTNNB1_TGIF1	COADREAD	WithSecondM	1	2	3	5
CTNNB1_TGIF1	COADREAD	WOSecondM	1	45	7	257
CTNNB1_FBXW7	COADREAD	WithSecondM	1	4	2	24
CTNNB1_FBXW7	COADREAD	WOSecondM	1	43	8	238
PTEN_ACVR2A	COADREAD	WithSecondM	1	1	2	5
PTEN_ACVR2A	COADREAD	WOSecondM	2	14	4	235
PTEN_TP53	COADREAD	WithSecondM	2	8	2	135
PTEN_TP53	COADREAD	WOSecondM	1	7	4	105
PTEN_GNAS	COADREAD	WithSecondM	1	1	1	5
PTEN_GNAS	COADREAD	WOSecondM	2	14	5	235
PTEN_SMAD4	COADREAD	WithSecondM	1	2	1	27
PTEN_SMAD4	COADREAD	WOSecondM	2	13	5	213
PTEN_AMER1	COADREAD	WithSecondM	1	2	1	25
PTEN_AMER1	COADREAD	WOSecondM	2	13	5	215
PTEN_ARID1A	COADREAD	WithSecondM	1	2	1	9
PTEN_ARID1A	COADREAD	WOSecondM	2	13	5	231
PTEN_PCBP1	COADREAD	WithSecondM	1	1	1	1
PTEN_PCBP1	COADREAD	WOSecondM	2	14	5	239
PTEN_NRAS	COADREAD	WithSecondM	2	1	1	14
PTEN_NRAS	COADREAD	WOSecondM	1	14	5	226
PTEN_TCF7L2	COADREAD	WithSecondM	1	3	1	13
PTEN_TCF7L2	COADREAD	WOSecondM	2	12	5	227
PTEN_CTNNB1	COADREAD	WithSecondM	1	1	2	7
PTEN_CTNNB1	COADREAD	WOSecondM	2	14	4	233
PTEN_SMAD2	COADREAD	WithSecondM	1	1	1	8
PTEN_SMAD2	COADREAD	WOSecondM	2	14	5	232
PTEN_SOX9	COADREAD	WithSecondM	1	1	1	27
PTEN_SOX9	COADREAD	WOSecondM	2	14	5	213
PTEN_BRAF	COADREAD	WithSecondM	2	2	2	8
PTEN_BRAF	COADREAD	WOSecondM	1	13	4	232
PTEN_ZFP36L2	COADREAD	WithSecondM	1	1	1	6
PTEN_ZFP36L2	COADREAD	WOSecondM	2	14	5	234
PTEN_PIK3CA	COADREAD	WithSecondM	1	4	2	56
PTEN_PIK3CA	COADREAD	WOSecondM	2	11	4	184
PTEN_APC	COADREAD	WithSecondM	2	11	3	166
PTEN_APC	COADREAD	WOSecondM	1	4	3	74
PTEN_KRAS	COADREAD	WithSecondM	1	6	2	92
PTEN_KRAS	COADREAD	WOSecondM	2	9	4	148
PTEN_TGIF1	COADREAD	WithSecondM	1	2	2	6
PTEN_TGIF1	COADREAD	WOSecondM	2	13	4	234
PTEN_FBXW7	COADREAD	WithSecondM	1	2	1	23
PTEN_FBXW7	COADREAD	WOSecondM	2	13	5	217
SMAD2_ACVR2A	COADREAD	WithSecondM	1	1	1	5
SMAD2_ACVR2A	COADREAD	WOSecondM	1	8	5	73
SMAD2_TP53	COADREAD	WithSecondM	1	6	2	17
SMAD2_TP53	COADREAD	WOSecondM	1	3	4	61
