Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
CDKN2A_ARHGAP35	LUSC	WithSecondM	1	1	1	1
CDKN2A_ARHGAP35	LUSC	WOSecondM	8	30	11	58
CDKN2A_PIK3CA	LUSC	WithSecondM	2	4	2	4
CDKN2A_PIK3CA	LUSC	WOSecondM	7	27	10	55
CDKN2A_FBXW7	LUSC	WithSecondM	1	1	2	1
CDKN2A_FBXW7	LUSC	WOSecondM	8	30	10	58
KMT2D_HLA-A	LUSC	WithSecondM	1	3	1	3
KMT2D_HLA-A	LUSC	WOSecondM	28	115	36	231
KMT2D_KEAP1	LUSC	WithSecondM	2	11	3	9
KMT2D_KEAP1	LUSC	WOSecondM	27	107	34	225
KMT2D_NFE2L2	LUSC	WithSecondM	7	21	4	31
KMT2D_NFE2L2	LUSC	WOSecondM	22	97	33	203
KMT2D_RB1	LUSC	WithSecondM	1	7	1	13
KMT2D_RB1	LUSC	WOSecondM	28	111	36	221
KMT2D_KLF5	LUSC	WithSecondM	1	1	1	1
KMT2D_KLF5	LUSC	WOSecondM	28	117	36	233
KMT2D_KDM6A	LUSC	WithSecondM	1	5	1	10
KMT2D_KDM6A	LUSC	WOSecondM	28	113	36	224
KMT2D_NF1	LUSC	WithSecondM	5	5	3	16
KMT2D_NF1	LUSC	WOSecondM	24	113	34	218
KMT2D_HRAS	LUSC	WithSecondM	1	2	2	6
KMT2D_HRAS	LUSC	WOSecondM	28	116	35	228
KMT2D_CUL3	LUSC	WithSecondM	1	5	2	5
KMT2D_CUL3	LUSC	WOSecondM	28	113	35	229
KMT2D_CDKN2A	LUSC	WithSecondM	9	17	9	27
KMT2D_CDKN2A	LUSC	WOSecondM	20	101	28	207
