Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
RB1_MET	LUAD	WOSecondM	2	29	11	141
RB1_RBM10	LUAD	WithSecondM	1	7	1	14
RB1_RBM10	LUAD	WOSecondM	2	24	11	134
RB1_BRAF	LUAD	WithSecondM	1	2	1	15
RB1_BRAF	LUAD	WOSecondM	2	29	11	133
RB1_NF1	LUAD	WithSecondM	1	5	3	13
RB1_NF1	LUAD	WOSecondM	2	26	9	135
RB1_SETD2	LUAD	WithSecondM	1	4	1	16
RB1_SETD2	LUAD	WOSecondM	2	27	11	132
RB1_SMARCA4	LUAD	WithSecondM	1	3	1	13
RB1_SMARCA4	LUAD	WOSecondM	2	28	11	135
RB1_KRAS	LUAD	WithSecondM	1	11	3	51
RB1_KRAS	LUAD	WOSecondM	2	20	9	97
STK11_CTNNB1	LUAD	WithSecondM	1	2	1	6
STK11_CTNNB1	LUAD	WOSecondM	5	15	19	160
STK11_MGA	LUAD	WithSecondM	1	1	2	8
STK11_MGA	LUAD	WOSecondM	5	16	18	158
STK11_CDKN2A	LUAD	WithSecondM	1	1	1	6
STK11_CDKN2A	LUAD	WOSecondM	5	16	19	160
STK11_TP53	LUAD	WithSecondM	1	13	5	68
STK11_TP53	LUAD	WOSecondM	5	4	15	98
STK11_KEAP1	LUAD	WithSecondM	1	3	8	9
STK11_KEAP1	LUAD	WOSecondM	5	14	12	157
STK11_U2AF1	LUAD	WithSecondM	1	1	1	8
STK11_U2AF1	LUAD	WOSecondM	5	16	19	158
STK11_PIK3CA	LUAD	WithSecondM	1	1	2	10
STK11_PIK3CA	LUAD	WOSecondM	5	16	18	156
STK11_ARID1A	LUAD	WithSecondM	1	2	1	7
STK11_ARID1A	LUAD	WOSecondM	5	15	19	159
STK11_ATM	LUAD	WithSecondM	2	2	5	8
STK11_ATM	LUAD	WOSecondM	4	15	15	158
STK11_EGFR	LUAD	WithSecondM	1	1	1	26
STK11_EGFR	LUAD	WOSecondM	5	16	19	140
STK11_RB1	LUAD	WithSecondM	1	3	1	12
STK11_RB1	LUAD	WOSecondM	5	14	19	154
STK11_MET	LUAD	WithSecondM	1	1	1	9
STK11_MET	LUAD	WOSecondM	5	16	19	157
STK11_RBM10	LUAD	WithSecondM	1	3	2	14
STK11_RBM10	LUAD	WOSecondM	5	14	18	152
STK11_BRAF	LUAD	WithSecondM	1	2	1	18
STK11_BRAF	LUAD	WOSecondM	5	15	19	148
STK11_NF1	LUAD	WithSecondM	2	3	1	22
STK11_NF1	LUAD	WOSecondM	4	14	19	144
STK11_SETD2	LUAD	WithSecondM	1	1	3	17
STK11_SETD2	LUAD	WOSecondM	5	16	17	149
STK11_SMARCA4	LUAD	WithSecondM	2	2	1	8
STK11_SMARCA4	LUAD	WOSecondM	4	15	19	158
STK11_KRAS	LUAD	WithSecondM	3	5	14	43
STK11_KRAS	LUAD	WOSecondM	3	12	6	123
MET_CTNNB1	LUAD	WithSecondM	1	4	1	9
MET_CTNNB1	LUAD	WOSecondM	8	151	8	178
MET_MGA	LUAD	WithSecondM	4	7	2	10
MET_MGA	LUAD	WOSecondM	5	148	7	177
MET_CDKN2A	LUAD	WithSecondM	1	7	1	5
MET_CDKN2A	LUAD	WOSecondM	8	148	8	182
MET_TP53	LUAD	WithSecondM	3	100	3	54
MET_TP53	LUAD	WOSecondM	6	55	6	133
MET_KEAP1	LUAD	WithSecondM	2	26	2	39
MET_KEAP1	LUAD	WOSecondM	7	129	7	148
MET_U2AF1	LUAD	WithSecondM	1	8	1	5
MET_U2AF1	LUAD	WOSecondM	8	147	8	182
MET_PIK3CA	LUAD	WithSecondM	2	9	1	9
MET_PIK3CA	LUAD	WOSecondM	7	146	8	178
MET_ARID1A	LUAD	WithSecondM	1	9	1	9
MET_ARID1A	LUAD	WOSecondM	8	146	8	178
MET_ATM	LUAD	WithSecondM	2	7	1	20
MET_ATM	LUAD	WOSecondM	7	148	8	167
MET_EGFR	LUAD	WithSecondM	1	28	1	16
