Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
STK11_MET	LUAD	WOSecondM	42	154	19	160
STK11_RBM10	LUAD	WithSecondM	4	7	2	14
STK11_RBM10	LUAD	WOSecondM	39	152	18	152
STK11_BRAF	LUAD	WithSecondM	4	6	1	18
STK11_BRAF	LUAD	WOSecondM	39	153	19	148
STK11_NF1	LUAD	WithSecondM	4	5	1	19
STK11_NF1	LUAD	WOSecondM	39	154	19	147
STK11_SETD2	LUAD	WithSecondM	1	9	3	14
STK11_SETD2	LUAD	WOSecondM	42	150	17	152
STK11_SMARCA4	LUAD	WithSecondM	5	11	1	6
STK11_SMARCA4	LUAD	WOSecondM	38	148	19	160
STK11_KRAS	LUAD	WithSecondM	21	50	14	44
STK11_KRAS	LUAD	WOSecondM	22	109	6	122
MET_CTNNB1	LUAD	WithSecondM	1	1	1	7
MET_CTNNB1	LUAD	WOSecondM	3	46	5	183
MET_MGA	LUAD	WithSecondM	1	1	1	7
MET_MGA	LUAD	WOSecondM	3	46	5	183
MET_CDKN2A	LUAD	WithSecondM	1	4	1	4
MET_CDKN2A	LUAD	WOSecondM	3	43	5	186
MET_TP53	LUAD	WithSecondM	1	22	2	55
MET_TP53	LUAD	WOSecondM	3	25	4	135
MET_KEAP1	LUAD	WithSecondM	1	3	1	30
MET_KEAP1	LUAD	WOSecondM	3	44	5	160
MET_U2AF1	LUAD	WithSecondM	1	3	1	4
MET_U2AF1	LUAD	WOSecondM	3	44	5	186
MET_PIK3CA	LUAD	WithSecondM	1	1	1	7
MET_PIK3CA	LUAD	WOSecondM	3	46	5	183
MET_ARID1A	LUAD	WithSecondM	1	2	1	5
MET_ARID1A	LUAD	WOSecondM	3	45	5	185
